word error
vampire -0.11339698814180782
attended -0.030907173670320864
fillmore 0.0812696494165239
analytical 0.3714747229545505
vietnamese 0.08106639220744538
misjudged 0.11090574690959254
16 -0.26077503793624446
cheat 0.05324777741921083
wonders 0.07911138236101795
aligned -0.16222409244698835
today 0.16214038409569426
do -0.0532153933575355
keep -0.12152431573107236
desperate 0.11971052500036977
smith -0.12067739945040948
entertainingly 0.22044321079406337
close -0.02009336045882304
him -0.09408524869530281
accounting 0.23660140143492486
stetson 0.37058712462932103
earnestness 0.3571190421038504
lousy 0.004321927874712195
keeping 0.2769450536060091
tense -0.07160507231559346
music 0.07818549417844178
superficial 0.13866307797501476
simpsons -0.21674645242002824
intend -0.24532285657260333
case -0.223972886205926
twin 0.1258448320134365
tehran -0.041056862171718805
home 0.1821866489367505
william -0.2619855369674403
combined 0.04362966954632344
alford 0.2934456335041604
advocated -0.17036241159114507
wit -0.31173506810526747
footage -0.08698575162665348
unprofitable 0.26470372674492454
more -0.06657705385246365
everyone 0.16001686697068826
swiss 0.19128670494905078
wedding -0.06420933881051427
sincere 0.22351117173172697
particularly -0.04761475478671834
million -0.10784615875637277
1908 -0.1462844327393098
ants -0.20829958492981285
praise 0.19604249473236618
snickers -0.1311586128210823
involvement -0.14905252892104703
right -0.19450437745255378
germain -0.09957940705481466
doofus-on-the-loose 0.3310002939960509
served 0.08821775408862986
able -0.2631416399218642
turning 0.06552717325765187
baldwin -0.07423547451295676
excelsior 0.34144556184152375
puritans 0.21294937770071387
e.g -0.049648642317754815
four 0.09605474630001151
raise -0.06654701447052533
managing 0.05626413857106888
conflicted -0.04085316488069762
clearly 0.0403629198508349
excessive -0.10983031336373317
realistic 0.09282122272090579
fall 0.16355648132501693
for-fans 0.32815115134639594
doctrine 0.12873539725799138
fusion -0.06167602730561675
father-in-law 0.012924988754488276
votes -0.30067761695800804
sir -0.02452469270325467
simmons -0.015599433077945646
prove -0.0355235315483685
cliff -0.31622954204735354
zone 0.12558714617419894
via 0.02114674336066641
anticipated -0.26188138474382394
del -0.21289099355552715
document -0.09460650161992462
cairo -0.2722781964184083
cartwright 0.29127024128820544
studied 0.14747767733759065
ages 0.1291724054318812
effectively 0.1636904207743623
sisterly -0.20277939598584913
staggeringly -0.021443711147354216
minutely 0.1035624138212291
lowbrow 0.00337921352966275
jump -0.11811218230068776
insanely 0.12722680629427663
suck -0.22862281285509387
exasperating -0.04634147765036778
interesting 0.00016882022151734621
corporate -0.023250690916974764
uplifting -0.2100964776246734
drink -0.11448443796216828
made -0.19640330529165814
creature -0.07029208962214634
while -0.012796088513673448
heartwarming 0.11982995268736596
eye-popping -0.2624867366306729
followers 0.08268020273605961
actor -0.3663800795055569
release -0.3295786647435687
meara 0.027920334662123042
attorney -0.08024662739896218
knew -0.009536703850333755
