word error
constant 0.012822033745227446
known -0.06586703284345446
how -0.16535739674426544
value 0.030297028202034837
its -0.035714063313927985
investments 0.33012772044136185
preparing 0.3937387898220087
things 0.0037884851886887394
don't -0.03205985316086657
peter 0.056111650498393284
breaking -0.013277645059938115
make -0.16801239806826762
warming 0.20337429824638675
first -0.1170594677673314
suddenly 0.09300135267843118
morningstar 0.4448180687506207
his 0.06008025649750584
would -0.006320362535640334
puddings -0.212776259620591
step -0.0343947567955496
declining -0.1432063498906177
well -0.42487929366996174
crocodile 0.10723554984767836
draw -0.04673022110470065
only 0.25616492426516735
asked -0.005298083469812587
helping 0.21570593412510625
left -0.12758060758656792
business 0.006541361509770027
replaced 0.19250860992241214
able -0.3694417693040552
imagery -0.2827332834206005
reduction -0.3442872447936055
shouldn't 0.03893158587292078
alone -0.0899144776976935
land -0.10649386422075457
richard 0.009611149628957094
longer -0.1862835176903816
state -0.24605371298963086
federal -0.20293430192242362
lost 0.08731690870456568
happening 0.08174442561349454
united 0.10277843834346662
care 0.026137646226206235
called -0.44104852180669807
re-wrapped 0.26652348779215673
unafraid 0.24683274500834268
suggests 0.1754194097747111
vital 0.09366499698988279
quiet -0.08118619698502444
disease 0.16091856862058734
there 0.1799846521698602
last -0.19876350637840884
investors 0.5482797155482542
people -0.19548425314450024
notice -0.030782694667085997
1727 0.01949997113482793
longer -0.03171958407946546
exhaustion 0.03839991568732176
invade -0.19897827614258617
larger -0.2626039187113444
want 0.09021347687386047
girls 0.1949515701594329
temper 0.028708534714805778
tighter 0.0007082721581159745
trigger 0.13458490583172728
somewhat 0.21663756845611154
over -0.2233895397815767
replied -0.0555039269499259
way 0.006263254368134796
slowly -0.3075046012110444
pole -0.1772628075415545
cars 0.053393133648551305
real -0.41735011103129627
helpful -0.10375871142931897
anthropologists 0.15655459232456215
activity 0.14756900573721027
interferes -0.23377998315855214
natural 0.15089762600997336
call 0.23972872348360888
eaten -0.36401186367072685
my -0.18090886516933
bag -0.029094485363157674
worse -0.10686639020151822
excessive 0.048246761163075746
country -0.13091601118265073
license -0.003801102292026237
comes -0.20201234022776288
compact 0.19897520409362157
showing 0.1826462018312794
western -0.3031801172215553
