word error
vampire -0.003611274563511402
attended 0.003762457278055742
fillmore 0.1782594042299439
analytical 0.26747911838733895
vietnamese 0.09361261042470914
misjudged 0.021101827889910107
16 -0.3963932958147506
cheat -0.022658192831381707
wonders 0.10894434268100861
aligned 0.015447934487900161
today -0.19550383228094959
do -0.14747532061499205
keep -0.017194273477626254
desperate -0.09542857222153428
smith 0.12109868420881176
entertainingly 0.4175089934230478
close -0.06198893967694541
him -0.04807045646446645
accounting 0.017285624705330516
stetson 0.10164124887933029
earnestness 0.043598114116416786
lousy 0.06649808885598285
keeping 0.07616557077919239
tense -0.14104071444178862
music -0.0028172645215420733
superficial 0.02373335855409847
simpsons -0.07314619017593682
intend -0.2997780301880866
case 0.08250997150831096
twin -0.08531839630776644
tehran 0.017251392466281268
home 0.019769050387440146
william -0.11281198521801161
combined -0.09736217398448432
alford -0.03819013067757676
advocated 0.07422837899155149
wit -0.1515598408892938
footage 0.09537329445391257
unprofitable 0.09386763697985745
more -0.1270176439140216
everyone 0.11062804703788426
swiss -0.08543560366825614
wedding -0.12927498547062305
sincere 0.16482635162870318
particularly -0.14163595078299523
million 0.0929298276455115
1908 0.2201072638553374
ants -0.09689331762024933
praise 0.11819133084039546
snickers 0.14182681538113318
involvement 0.1552747015843945
right -0.23507174503083844
germain -0.006676985556995307
doofus-on-the-loose 0.09339504958454437
served 0.09283941056320244
able -0.21500549048921658
turning 0.1055164451587533
baldwin -0.1505272855268761
excelsior -0.03573608784214022
puritans 0.2073386674035459
e.g 0.0038446216797626276
four 0.008445660239436326
raise -0.23356117971419527
managing -0.03709199612031533
conflicted 0.05913260686537569
clearly 0.1922151893679067
excessive 0.1878580811922731
realistic -0.07129598066232878
fall 0.15489847098057352
for-fans 0.22766325605596394
doctrine 0.10541110548136834
fusion 0.11043031105100987
father-in-law -0.07249990711814724
votes -0.03440773900871391
sir -0.26751394195081546
simmons 0.19712294366688998
prove -0.20087882015762082
cliff 0.1115829442714863
zone -0.05930087840619863
via -0.09508232478431089
anticipated 0.13518344713348573
del 0.07197054798857017
document 0.044786128523669366
cairo -0.1259264702157677
cartwright 0.2259014607755313
studied 0.12491432718054485
ages -0.12580925745247545
effectively -0.030885525507468037
sisterly 0.23875810434674383
staggeringly 0.17636443249075562
minutely 0.33952155216785995
lowbrow 0.16926943637813907
jump -0.23621040913391417
insanely 0.21082965409818466
suck -0.02315660778835943
exasperating 0.32941704307697517
interesting -0.04121518967942506
corporate 0.18765603917578833
uplifting 0.06220765968912184
drink -0.09192267479129823
made 0.0611838360426315
creature 0.02904110548224903
while -0.03540209316766357
heartwarming 0.21029483313597175
eye-popping 0.14883734982908847
followers -0.017125748294043897
actor -0.007950151298720065
release -0.16861995119177503
